# filename; lat; lon; alt; yawl; pitch; roll; x; y; z
20200707_085253_894_0002.jpg; 81.658919; 4.695627; 43.187; 326.226; 3.844; 0.470; 4.695627; 81.658919; 43.187
20200707_085257_894_0003.jpg; 81.658912; 4.695579; 43.171; 326.195; 3.818; 0.452; 4.695623; 81.658920; 43.171
20200707_085301_894_0004.jpg; 81.658904; 4.695531; 43.153; 326.166; 3.835; 0.488; 4.695620; 81.658922; 43.153
20200707_085305_894_0005.jpg; 81.658897; 4.695483; 43.137; 326.150; 3.838; 0.454; 4.695616; 81.658923; 43.137
20200707_085309_894_0006.jpg; 81.658890; 4.695435; 43.116; 326.131; 3.840; 0.469; 4.695614; 81.658924; 43.116
20200707_085313_894_0007.jpg; 81.658883; 4.695388; 43.097; 326.132; 3.847; 0.477; 4.695611; 81.658926; 43.097
20200707_085317_894_0008.jpg; 81.658876; 4.695340; 43.087; 326.125; 3.824; 0.445; 4.695608; 81.658927; 43.087
20200707_085321_894_0009.jpg; 81.658868; 4.695293; 43.080; 326.112; 3.846; 0.474; 4.695605; 81.658928; 43.080
20200707_085325_894_0010.jpg; 81.658861; 4.695245; 43.075; 326.109; 3.840; 0.490; 4.695602; 81.658930; 43.075
20200707_085329_894_0011.jpg; 81.658854; 4.695197; 43.073; 326.107; 3.840; 0.466; 4.695598; 81.658931; 43.073
20200707_085333_894_0012.jpg; 81.658846; 4.695148; 43.070; 326.114; 3.838; 0.466; 4.695594; 81.658932; 43.070
20200707_085337_894_0013.jpg; 81.658839; 4.695100; 43.065; 326.108; 3.832; 0.460; 4.695590; 81.658934; 43.065
20200707_085341_894_0014.jpg; 81.658832; 4.695052; 43.060; 326.112; 3.837; 0.444; 4.695587; 81.658935; 43.060
20200707_085345_894_0015.jpg; 81.658825; 4.695003; 43.055; 326.098; 3.829; 0.492; 4.695583; 81.658936; 43.055
20200707_085349_894_0016.jpg; 81.658817; 4.694955; 43.042; 326.097; 3.844; 0.475; 4.695579; 81.658937; 43.042
20200707_085353_894_0017.jpg; 81.658810; 4.694906; 43.036; 326.100; 3.839; 0.446; 4.695575; 81.658939; 43.036
20200707_085357_894_0018.jpg; 81.658803; 4.694858; 43.036; 326.093; 3.843; 0.465; 4.695571; 81.658940; 43.036
20200707_085401_894_0019.jpg; 81.658795; 4.694809; 43.033; 326.077; 3.822; 0.439; 4.695567; 81.658941; 43.033
20200707_085405_894_0020.jpg; 81.658788; 4.694761; 43.033; 326.049; 3.831; 0.460; 4.695563; 81.658942; 43.033
20200707_085409_894_0021.jpg; 81.658781; 4.694713; 43.030; 326.034; 3.846; 0.496; 4.695560; 81.658944; 43.030
20200707_085413_894_0022.jpg; 81.658773; 4.694666; 43.030; 326.009; 3.824; 0.482; 4.695557; 81.658945; 43.030
20200707_085417_894_0023.jpg; 81.658766; 4.694618; 43.026; 325.990; 3.824; 0.430; 4.695554; 81.658946; 43.026
20200707_085421_894_0024.jpg; 81.658759; 4.694570; 43.023; 325.956; 3.838; 0.450; 4.695551; 81.658947; 43.023
20200707_085425_894_0025.jpg; 81.658751; 4.694522; 43.021; 325.937; 3.837; 0.451; 4.695548; 81.658949; 43.021
20200707_085429_894_0026.jpg; 81.658744; 4.694475; 43.020; 325.925; 3.834; 0.462; 4.695544; 81.658950; 43.020
20200707_085433_894_0027.jpg; 81.658737; 4.694427; 43.019; 325.884; 3.850; 0.490; 4.695541; 81.658951; 43.019
20200707_085437_894_0028.jpg; 81.658730; 4.694379; 43.019; 325.868; 3.848; 0.455; 4.695538; 81.658953; 43.019
20200707_085441_894_0029.jpg; 81.658722; 4.694331; 43.022; 325.854; 3.846; 0.479; 4.695535; 81.658954; 43.022
20200707_085445_894_0030.jpg; 81.658715; 4.694284; 43.022; 325.831; 3.836; 0.496; 4.695532; 81.658955; 43.022
20200707_085449_894_0031.jpg; 81.658708; 4.694236; 43.024; 325.812; 3.845; 0.484; 4.695529; 81.658957; 43.024
20200707_085453_892_0032.jpg; 81.658700; 4.694188; 43.023; 325.802; 3.817; 0.455; 4.695525; 81.658958; 43.023
20200707_085457_894_0033.jpg; 81.658693; 4.694141; 43.022; 325.779; 3.824; 0.439; 4.695522; 81.658959; 43.022
20200707_085501_894_0034.jpg; 81.658686; 4.694093; 43.021; 325.777; 3.835; 0.434; 4.695519; 81.658961; 43.021
20200707_085505_894_0035.jpg; 81.658679; 4.694045; 43.019; 325.772; 3.833; 0.441; 4.695516; 81.658962; 43.019
20200707_085509_894_0036.jpg; 81.658672; 4.693997; 43.021; 325.762; 3.840; 0.465; 4.695513; 81.658963; 43.021
20200707_085513_894_0037.jpg; 81.658664; 4.693949; 43.025; 325.749; 3.846; 0.452; 4.695509; 81.658965; 43.025
20200707_085517_894_0038.jpg; 81.658657; 4.693901; 43.031; 325.752; 3.843; 0.472; 4.695506; 81.658966; 43.031
20200707_085521_894_0039.jpg; 81.658650; 4.693853; 43.040; 325.751; 3.831; 0.494; 4.695502; 81.658967; 43.040
20200707_085525_894_0040.jpg; 81.658642; 4.693805; 43.053; 325.763; 3.827; 0.480; 4.695499; 81.658968; 43.053
20200707_085529_894_0041.jpg; 81.658635; 4.693757; 43.067; 325.767; 3.837; 0.426; 4.695495; 81.658970; 43.067
20200707_085533_894_0042.jpg; 81.658628; 4.693709; 43.085; 325.758; 3.833; 0.437; 4.695492; 81.658971; 43.085
20200707_085537_894_0043.jpg; 81.658620; 4.693661; 43.101; 325.766; 3.832; 0.457; 4.695489; 81.658972; 43.101
20200707_085541_894_0044.jpg; 81.658613; 4.693613; 43.120; 325.767; 3.843; 0.489; 4.695485; 81.658973; 43.120
20200707_085545_894_0045.jpg; 81.658605; 4.693565; 43.136; 325.764; 3.854; 0.469; 4.695482; 81.658974; 43.136
20200707_085549_894_0046.jpg; 81.658598; 4.693518; 43.151; 325.744; 3.866; 0.490; 4.695479; 81.658976; 43.151
20200707_085553_894_0047.jpg; 81.658591; 4.693471; 43.169; 325.744; 3.842; 0.500; 4.695477; 81.658977; 43.169
20200707_085557_894_0048.jpg; 81.658583; 4.693423; 43.187; 325.745; 3.852; 0.462; 4.695474; 81.658978; 43.187
20200707_085601_894_0049.jpg; 81.658576; 4.693376; 43.204; 325.738; 3.838; 0.463; 4.695471; 81.658979; 43.204
20200707_085605_894_0050.jpg; 81.658569; 4.693328; 43.226; 325.747; 3.835; 0.482; 4.695468; 81.658981; 43.226
20200707_085609_894_0051.jpg; 81.658561; 4.693281; 43.250; 325.740; 3.837; 0.494; 4.695465; 81.658982; 43.250
20200707_085613_894_0052.jpg; 81.658554; 4.693233; 43.276; 325.737; 3.836; 0.449; 4.695462; 81.658983; 43.276
20200707_085617_894_0053.jpg; 81.658547; 4.693185; 43.301; 325.729; 3.835; 0.452; 4.695459; 81.658984; 43.301
20200707_085621_892_0054.jpg; 81.658539; 4.693138; 43.325; 325.727; 3.831; 0.455; 4.695456; 81.658985; 43.325
20200707_085625_894_0055.jpg; 81.658532; 4.693090; 43.350; 325.725; 3.851; 0.474; 4.695452; 81.658987; 43.350
20200707_085629_894_0056.jpg; 81.658524; 4.693042; 43.376; 325.721; 3.857; 0.445; 4.695449; 81.658988; 43.376
20200707_085633_894_0057.jpg; 81.658517; 4.692994; 43.400; 325.712; 3.859; 0.438; 4.695446; 81.658989; 43.400
20200707_085637_894_0058.jpg; 81.658510; 4.692946; 43.420; 325.704; 3.843; 0.458; 4.695442; 81.658990; 43.420
20200707_085641_894_0059.jpg; 81.658502; 4.692898; 43.437; 325.691; 3.870; 0.485; 4.695439; 81.658992; 43.437
20200707_085645_894_0060.jpg; 81.658495; 4.692851; 43.455; 325.711; 3.848; 0.440; 4.695436; 81.658993; 43.455
20200707_085649_894_0061.jpg; 81.658488; 4.692803; 43.475; 325.706; 3.873; 0.474; 4.695433; 81.658994; 43.475
20200707_085653_894_0062.jpg; 81.658481; 4.692755; 43.496; 325.669; 3.868; 0.474; 4.695430; 81.658996; 43.496
20200707_085657_892_0063.jpg; 81.658473; 4.692707; 43.518; 325.674; 3.874; 0.480; 4.695426; 81.658997; 43.518
20200707_085701_894_0064.jpg; 81.658466; 4.692659; 43.539; 325.675; 3.863; 0.476; 4.695422; 81.658998; 43.539
20200707_085705_894_0065.jpg; 81.658459; 4.692610; 43.557; 325.660; 3.857; 0.484; 4.695418; 81.658999; 43.557
20200707_085709_894_0066.jpg; 81.658452; 4.692563; 43.576; 325.670; 3.843; 0.473; 4.695415; 81.659001; 43.576
20200707_085713_892_0067.jpg; 81.658444; 4.692515; 43.594; 325.658; 3.848; 0.504; 4.695412; 81.659002; 43.594
20200707_085717_892_0068.jpg; 81.658437; 4.692468; 43.613; 325.671; 3.841; 0.456; 4.695409; 81.659003; 43.613
20200707_085721_894_0069.jpg; 81.658430; 4.692420; 43.642; 325.823; 3.853; 0.510; 4.695406; 81.659005; 43.642
20200707_085725_894_0070.jpg; 81.658421; 4.692367; 43.656; 326.516; 4.110; 0.475; 4.695398; 81.659005; 43.656
20200707_085729_894_0071.jpg; 81.658408; 4.692265; 44.206; 330.877; 4.366; 0.414; 4.695340; 81.659000; 44.206
20200707_085733_892_0072.jpg; 81.658414; 4.692221; 50.097; 353.897; 3.052; 3.148; 4.695341; 81.659015; 50.097
20200707_085737_894_0073.jpg; 81.658507; 4.692656; 58.473; 14.256; 2.185; 7.827; 4.695821; 81.659116; 58.473
20200707_085741_894_0074.jpg; 81.658653; 4.694235; 66.445; 42.869; 0.401; 3.822; 4.697444; 81.659271; 66.445
20200707_085745_894_0075.jpg; 81.658804; 4.696888; 72.905; 45.456; 2.407; 2.257; 4.700142; 81.659431; 72.905
20200707_085749_892_0076.jpg; 81.658988; 4.700119; 76.855; 48.008; 3.075; 0.772; 4.703418; 81.659623; 76.855
20200707_085753_892_0077.jpg; 81.659220; 4.703595; 83.111; 43.609; 5.460; 1.503; 4.706938; 81.659863; 83.111
20200707_085757_894_0078.jpg; 81.659459; 4.707016; 90.578; 45.718; 6.981; 3.394; 4.710404; 81.660111; 90.578
20200707_085801_894_0079.jpg; 81.659656; 4.710379; 98.303; 46.259; 6.134; 1.574; 4.713812; 81.660317; 98.303
20200707_085805_894_0080.jpg; 81.659823; 4.713670; 100.831; 49.815; 5.688; 9.436; 4.717148; 81.660492; 100.831
20200707_085809_892_0081.jpg; 81.659849; 4.717530; 100.003; 67.228; 5.985; 14.995; 4.721052; 81.660527; 100.003
20200707_085813_895_0082.jpg; 81.659578; 4.722004; 99.674; 93.105; 6.122; 19.147; 4.725570; 81.660265; 99.674
20200707_085817_894_0083.jpg; 81.658904; 4.726103; 100.538; 118.244; 7.450; 14.087; 4.729713; 81.659599; 100.538
20200707_085821_894_0084.jpg; 81.657985; 4.729167; 103.408; 125.531; 3.250; 0.794; 4.732822; 81.658688; 103.408
20200707_085825_892_0085.jpg; 81.657039; 4.732252; 105.108; 123.458; 2.548; 0.386; 4.735951; 81.657751; 105.108
20200707_085829_892_0086.jpg; 81.656088; 4.735638; 104.245; 125.329; 3.091; 1.246; 4.739381; 81.656809; 104.245
20200707_085833_894_0087.jpg; 81.655119; 4.739212; 103.139; 124.091; 3.621; 0.415; 4.743000; 81.655849; 103.139
20200707_085837_894_0088.jpg; 81.654161; 4.742996; 104.221; 124.274; 2.982; 0.018; 4.746827; 81.654899; 104.221
20200707_085841_892_0089.jpg; 81.653219; 4.747017; 104.885; 119.512; 4.162; -2.062; 4.750892; 81.653966; 104.885
20200707_085845_892_0090.jpg; 81.652343; 4.751315; 106.499; 116.703; 3.572; -2.976; 4.755235; 81.653099; 106.499
20200707_085849_894_0091.jpg; 81.651533; 4.755903; 105.240; 112.844; 3.465; -2.429; 4.759867; 81.652297; 105.240
20200707_085853_894_0092.jpg; 81.650748; 4.760624; 106.240; 111.929; 3.938; -9.958; 4.764632; 81.651521; 106.240
20200707_085857_894_0093.jpg; 81.650197; 4.765838; 107.802; 82.112; 3.134; -24.085; 4.769891; 81.650978; 107.802
20200707_085901_892_0094.jpg; 81.650221; 4.770771; 106.749; 49.854; 2.158; -20.631; 4.774868; 81.651011; 106.749
20200707_085905_894_0095.jpg; 81.650699; 4.773601; 104.391; 20.472; 1.671; -19.699; 4.777742; 81.651497; 104.391
20200707_085909_894_0096.jpg; 81.651408; 4.773186; 102.902; 350.534; 3.158; -20.189; 4.777373; 81.652215; 102.902
20200707_085913_894_0097.jpg; 81.652054; 4.769189; 102.358; 320.914; 2.570; -14.549; 4.773420; 81.652869; 102.358
20200707_085917_894_0098.jpg; 81.652498; 4.762873; 101.927; 302.399; 6.451; -7.730; 4.767149; 81.653321; 101.927
20200707_085921_895_0099.jpg; 81.652729; 4.755836; 103.533; 290.209; 7.047; -6.903; 4.760157; 81.653561; 103.533
20200707_085925_895_0100.jpg; 81.652783; 4.748763; 103.935; 285.763; 7.716; -0.439; 4.753129; 81.653624; 103.935
20200707_085929_894_0101.jpg; 81.652765; 4.742098; 106.065; 285.294; 8.630; 0.333; 4.746508; 81.653615; 106.065
20200707_085933_894_0102.jpg; 81.652735; 4.735966; 106.417; 288.760; 8.173; -0.102; 4.740420; 81.653593; 106.417
20200707_085937_894_0103.jpg; 81.652698; 4.730294; 104.811; 290.525; 7.802; 2.281; 4.734793; 81.653565; 104.811
20200707_085941_894_0104.jpg; 81.652694; 4.724935; 104.788; 301.583; 3.271; 2.277; 4.729479; 81.653569; 104.788
20200707_085945_894_0105.jpg; 81.652761; 4.719579; 105.365; 303.028; 4.991; 0.505; 4.724167; 81.653645; 105.365
20200707_085949_894_0106.jpg; 81.652884; 4.714313; 106.039; 309.390; 5.313; 3.179; 4.718946; 81.653777; 106.039
20200707_085953_894_0107.jpg; 81.653069; 4.709364; 105.930; 317.399; 4.928; 1.844; 4.714042; 81.653970; 105.930
20200707_085957_894_0108.jpg; 81.653293; 4.704685; 103.800; 319.042; 5.814; 2.784; 4.709407; 81.654203; 103.800
20200707_090001_894_0109.jpg; 81.653564; 4.700404; 102.739; 327.450; 5.832; 2.045; 4.705171; 81.654482; 102.739
20200707_090005_894_0110.jpg; 81.653861; 4.696496; 102.242; 331.183; 5.725; 2.972; 4.701308; 81.654788; 102.242
20200707_090009_894_0111.jpg; 81.654178; 4.693065; 101.711; 334.528; 6.988; 3.440; 4.697921; 81.655114; 101.711
20200707_090013_894_0112.jpg; 81.654492; 4.690127; 101.146; 340.016; 7.107; 1.585; 4.695028; 81.655436; 101.146
20200707_090017_894_0113.jpg; 81.654787; 4.687571; 99.548; 344.199; 7.696; 2.727; 4.692517; 81.655739; 99.548
20200707_090021_894_0114.jpg; 81.655064; 4.685597; 97.444; 348.305; 6.360; 2.795; 4.690587; 81.656025; 97.444
20200707_090025_894_0115.jpg; 81.655342; 4.684042; 96.003; 352.071; 7.102; -0.092; 4.689078; 81.656312; 96.003
20200707_090029_895_0116.jpg; 81.655597; 4.682577; 94.874; 348.952; 7.299; 2.403; 4.687657; 81.656575; 94.874
20200707_090033_894_0117.jpg; 81.655827; 4.681392; 91.646; 346.983; 7.667; 0.972; 4.686517; 81.656814; 91.646
20200707_090037_894_0118.jpg; 81.656029; 4.680386; 88.562; 351.861; 8.416; 0.778; 4.685555; 81.657024; 88.562
20200707_090041_894_0119.jpg; 81.656206; 4.679598; 88.059; 351.215; 5.910; 1.130; 4.684812; 81.657210; 88.059
20200707_090045_894_0120.jpg; 81.656375; 4.678810; 92.307; 347.530; 6.809; -0.432; 4.684069; 81.657388; 92.307
20200707_090049_894_0121.jpg; 81.656524; 4.677953; 92.495; 343.684; 6.848; 6.254; 4.683256; 81.657545; 92.495
20200707_090053_894_0122.jpg; 81.656676; 4.677446; 94.034; 356.182; 5.571; 2.568; 4.682794; 81.657706; 94.034
20200707_090057_894_0123.jpg; 81.656834; 4.677099; 97.080; 357.973; 4.402; 2.459; 4.682492; 81.657872; 97.080
20200707_090101_894_0124.jpg; 81.657024; 4.676758; 98.417; 354.033; 4.871; 0.770; 4.682196; 81.658071; 98.417
20200707_090105_894_0125.jpg; 81.657246; 4.676248; 101.009; 353.649; 4.107; 0.748; 4.681730; 81.658302; 101.009
20200707_090109_894_0126.jpg; 81.657512; 4.675578; 103.136; 350.616; 3.175; 1.862; 4.681105; 81.658576; 103.136
20200707_090113_894_0127.jpg; 81.657840; 4.674887; 101.828; 351.028; 5.756; 2.848; 4.680459; 81.658913; 101.828
20200707_090117_895_0128.jpg; 81.658201; 4.674341; 99.703; 350.667; 5.329; 2.763; 4.679958; 81.659282; 99.703
20200707_090121_894_0129.jpg; 81.658603; 4.673672; 97.408; 347.750; 1.993; -0.588; 4.679333; 81.659693; 97.408
20200707_090125_894_0130.jpg; 81.659070; 4.672100; 96.415; 329.429; 0.236; -17.334; 4.677807; 81.660168; 96.415
20200707_090129_894_0131.jpg; 81.659444; 4.667887; 94.047; 293.023; -0.053; -10.569; 4.673638; 81.660551; 94.047
20200707_090133_895_0132.jpg; 81.659584; 4.661739; 90.675; 271.438; 1.016; -6.815; 4.667535; 81.660699; 90.675
20200707_090137_894_0133.jpg; 81.659499; 4.654562; 88.544; 264.310; 0.452; -4.040; 4.660403; 81.660623; 88.544
20200707_090141_894_0134.jpg; 81.659251; 4.646721; 88.085; 251.317; 2.930; -3.555; 4.652606; 81.660383; 88.085
20200707_090145_894_0135.jpg; 81.658877; 4.638713; 89.451; 253.401; 3.542; 4.180; 4.644642; 81.660018; 89.451
20200707_090149_903_0136.jpg; 81.658566; 4.630414; 90.184; 265.243; 7.111; 11.823; 4.636387; 81.659716; 90.184
20200707_090153_894_0137.jpg; 81.658450; 4.622253; 91.317; 275.233; 5.582; 5.068; 4.628271; 81.659609; 91.317
20200707_090157_894_0138.jpg; 81.658428; 4.614321; 91.320; 277.543; 5.029; -1.998; 4.620384; 81.659595; 91.320
20200707_090201_894_0139.jpg; 81.658295; 4.606396; 92.306; 255.830; 5.106; -13.486; 4.612503; 81.659471; 92.306
20200707_090205_895_0140.jpg; 81.657819; 4.599214; 91.332; 224.476; 7.803; -18.816; 4.605365; 81.659004; 91.332
20200707_090209_895_0141.jpg; 81.657034; 4.594636; 90.849; 185.206; 6.564; -20.241; 4.600831; 81.658227; 90.849
20200707_090213_894_0142.jpg; 81.656195; 4.593564; 88.435; 130.816; 1.774; -20.795; 4.599803; 81.657396; 88.435
20200707_090217_895_0143.jpg; 81.655661; 4.595423; 84.149; 82.287; -0.189; -17.565; 4.601706; 81.656871; 84.149
20200707_090221_895_0144.jpg; 81.655576; 4.597984; 80.196; 50.133; -0.600; -12.473; 4.604312; 81.656795; 80.196
20200707_090225_895_0145.jpg; 81.655829; 4.599975; 78.092; 32.519; 2.067; -4.449; 4.606347; 81.657056; 78.092
20200707_090229_894_0146.jpg; 81.656219; 4.601486; 82.638; 30.015; 4.431; 0.149; 4.607904; 81.657455; 82.638
20200707_090233_895_0147.jpg; 81.656625; 4.603049; 86.911; 30.758; 4.563; 1.506; 4.609511; 81.657869; 86.911
20200707_090237_895_0148.jpg; 81.657012; 4.604963; 91.153; 40.790; 4.756; 5.236; 4.611470; 81.658265; 91.153
20200707_090241_895_0149.jpg; 81.657326; 4.607481; 93.946; 50.122; 4.229; 2.254; 4.614033; 81.658587; 93.946
20200707_090245_894_0150.jpg; 81.657581; 4.610397; 95.356; 53.450; 5.407; -0.320; 4.616994; 81.658851; 95.356
20200707_090249_895_0151.jpg; 81.657802; 4.613335; 96.945; 54.244; 4.899; -1.832; 4.619977; 81.659081; 96.945
20200707_090253_895_0152.jpg; 81.658019; 4.616136; 97.790; 51.323; 6.676; 0.469; 4.622823; 81.659306; 97.790
20200707_090257_895_0153.jpg; 81.658209; 4.618736; 97.564; 52.325; 8.151; 0.317; 4.625467; 81.659504; 97.564
20200707_090301_895_0154.jpg; 81.658352; 4.620905; 95.685; 53.398; 7.046; -0.033; 4.627681; 81.659657; 95.685
20200707_090305_895_0155.jpg; 81.658472; 4.622783; 93.874; 49.623; 6.494; -1.507; 4.629604; 81.659785; 93.874
20200707_090309_895_0156.jpg; 81.658596; 4.624483; 94.016; 50.757; 4.753; -0.687; 4.631348; 81.659917; 94.016
20200707_090313_895_0157.jpg; 81.658733; 4.626276; 96.646; 48.793; 5.250; -2.895; 4.633186; 81.660063; 96.646
20200707_090317_895_0158.jpg; 81.658886; 4.628013; 98.723; 45.939; 5.448; -1.184; 4.634968; 81.660225; 98.723
20200707_090321_895_0159.jpg; 81.659058; 4.629577; 99.237; 44.540; 5.222; -4.116; 4.636576; 81.660405; 99.237
20200707_090325_895_0160.jpg; 81.659288; 4.630711; 99.322; 37.383; 4.901; -4.010; 4.637755; 81.660644; 99.322
20200707_090329_895_0161.jpg; 81.659551; 4.631652; 99.501; 41.700; 3.930; 3.274; 4.638741; 81.660916; 99.501
20200707_090333_895_0162.jpg; 81.659770; 4.633026; 100.227; 48.509; 5.642; 1.147; 4.640160; 81.661143; 100.227
20200707_090337_895_0163.jpg; 81.659941; 4.634595; 99.508; 50.666; 5.093; 0.359; 4.641774; 81.661323; 99.508
20200707_090341_895_0164.jpg; 81.660095; 4.636306; 96.687; 51.697; 6.060; -0.960; 4.643529; 81.661485; 96.687
20200707_090345_895_0165.jpg; 81.660238; 4.637945; 94.370; 55.603; 6.227; -1.819; 4.645213; 81.661636; 94.370
20200707_090349_895_0166.jpg; 81.660371; 4.639401; 92.767; 50.032; 5.686; -2.095; 4.646713; 81.661778; 92.767
20200707_090353_895_0167.jpg; 81.660507; 4.640708; 92.125; 50.390; 6.689; -1.621; 4.648065; 81.661923; 92.125
20200707_090357_894_0168.jpg; 81.660632; 4.641942; 93.054; 51.340; 5.808; -3.353; 4.649344; 81.662056; 93.054
20200707_090401_895_0169.jpg; 81.660758; 4.643083; 94.307; 50.914; 5.614; -1.227; 4.650530; 81.662191; 94.307
20200707_090405_895_0170.jpg; 81.660879; 4.644190; 95.307; 52.140; 5.058; -0.030; 4.651682; 81.662320; 95.307
20200707_090409_895_0171.jpg; 81.660992; 4.645409; 95.822; 52.081; 4.595; -2.237; 4.652945; 81.662442; 95.822
20200707_090413_894_0172.jpg; 81.661113; 4.646727; 95.586; 48.852; 5.375; -1.296; 4.654308; 81.662572; 95.586
20200707_090417_894_0173.jpg; 81.661235; 4.648109; 96.404; 50.828; 6.775; -1.898; 4.655734; 81.662703; 96.404
20200707_090421_895_0174.jpg; 81.661345; 4.649367; 97.076; 52.055; 6.081; -1.484; 4.657037; 81.662821; 97.076
20200707_090425_895_0175.jpg; 81.661450; 4.650546; 96.143; 50.775; 4.010; -1.326; 4.658261; 81.662934; 96.143
20200707_090429_895_0176.jpg; 81.661565; 4.651788; 94.662; 49.629; 5.096; -2.012; 4.659548; 81.663058; 94.662
20200707_090433_894_0177.jpg; 81.661698; 4.653061; 94.906; 47.993; 4.946; -2.239; 4.660866; 81.663200; 94.906
20200707_090437_895_0178.jpg; 81.661855; 4.654266; 96.539; 48.176; 6.214; -0.240; 4.662115; 81.663365; 96.539
20200707_090441_895_0179.jpg; 81.661994; 4.655362; 96.739; 46.740; 5.368; -0.737; 4.663256; 81.663513; 96.739
20200707_090445_895_0180.jpg; 81.662123; 4.656440; 94.571; 47.329; 5.439; -1.223; 4.664379; 81.663651; 94.571
20200707_090449_894_0181.jpg; 81.662248; 4.657581; 93.904; 47.457; 5.475; -1.608; 4.665564; 81.663784; 93.904
20200707_090453_894_0182.jpg; 81.662369; 4.658702; 95.164; 48.534; 4.965; -1.962; 4.666730; 81.663913; 95.164
20200707_090457_895_0183.jpg; 81.662494; 4.659823; 96.304; 46.739; 4.929; -1.798; 4.667896; 81.664047; 96.304
20200707_090501_895_0184.jpg; 81.662631; 4.661021; 97.237; 45.714; 5.587; -2.516; 4.669138; 81.664193; 97.237
20200707_090505_894_0185.jpg; 81.662782; 4.662169; 98.804; 45.574; 5.116; -1.498; 4.670332; 81.664352; 98.804
20200707_090509_894_0186.jpg; 81.662930; 4.663264; 99.540; 45.519; 5.666; 0.480; 4.671471; 81.664509; 99.540
20200707_090513_894_0187.jpg; 81.663056; 4.664452; 99.451; 48.033; 5.915; -1.177; 4.672704; 81.664643; 99.451
20200707_090517_895_0188.jpg; 81.663175; 4.665670; 98.810; 47.334; 5.683; -2.426; 4.673967; 81.664771; 98.810
20200707_090521_895_0189.jpg; 81.663303; 4.666849; 98.886; 45.668; 5.161; -1.929; 4.675190; 81.664907; 98.886
20200707_090525_894_0190.jpg; 81.663441; 4.668019; 97.434; 44.281; 5.107; -0.447; 4.676405; 81.665054; 97.434
20200707_090529_894_0191.jpg; 81.663583; 4.669291; 96.255; 43.287; 5.215; -1.563; 4.677721; 81.665205; 96.255
20200707_090533_894_0192.jpg; 81.663736; 4.670542; 94.663; 42.580; 5.647; -1.691; 4.679018; 81.665367; 94.663
20200707_090537_895_0193.jpg; 81.663893; 4.671700; 92.782; 41.113; 7.576; -1.275; 4.680221; 81.665532; 92.782
20200707_090541_894_0194.jpg; 81.664030; 4.672757; 91.751; 42.612; 5.037; -1.357; 4.681322; 81.665678; 91.751
20200707_090545_894_0195.jpg; 81.664179; 4.673816; 92.482; 42.718; 5.300; -2.320; 4.682426; 81.665835; 92.482
20200707_090549_894_0196.jpg; 81.664339; 4.674856; 93.007; 40.385; 5.438; -1.874; 4.683511; 81.666004; 93.007
20200707_090553_894_0197.jpg; 81.664498; 4.675918; 93.231; 41.635; 5.339; -1.391; 4.684617; 81.666172; 93.231
20200707_090557_895_0198.jpg; 81.664656; 4.677005; 93.749; 39.477; 5.401; -0.223; 4.685750; 81.666338; 93.749
20200707_090601_894_0199.jpg; 81.664813; 4.678095; 94.455; 40.014; 5.925; -0.485; 4.686884; 81.666504; 94.455
20200707_090605_894_0200.jpg; 81.664960; 4.679240; 94.605; 42.877; 6.329; -0.797; 4.688074; 81.666659; 94.605
20200707_090609_894_0201.jpg; 81.665091; 4.680427; 93.851; 42.565; 5.821; -1.068; 4.689306; 81.666799; 93.851
20200707_090613_894_0202.jpg; 81.665215; 4.681593; 92.940; 40.768; 6.028; -0.441; 4.690517; 81.666931; 92.940
20200707_090617_894_0203.jpg; 81.665335; 4.682716; 91.982; 42.539; 5.488; -0.640; 4.691684; 81.667060; 91.982
20200707_090621_894_0204.jpg; 81.665465; 4.683865; 92.581; 45.602; 3.348; -6.475; 4.692877; 81.667198; 92.581
20200707_090625_894_0205.jpg; 81.665737; 4.684348; 94.371; 14.344; 0.574; -21.051; 4.693406; 81.667479; 94.371
20200707_090629_894_0206.jpg; 81.666219; 4.682085; 88.980; 335.101; -5.456; -16.456; 4.691188; 81.667969; 88.980
20200707_090633_894_0207.jpg; 81.666743; 4.676473; 78.418; 308.639; -4.163; -16.714; 4.685621; 81.668502; 78.418
20200707_090637_894_0208.jpg; 81.667054; 4.667897; 73.211; 285.470; -3.020; -22.483; 4.677090; 81.668822; 73.211
20200707_090641_894_0209.jpg; 81.666925; 4.657413; 70.032; 264.271; -0.405; -15.398; 4.666650; 81.668701; 70.032
20200707_090645_894_0210.jpg; 81.666377; 4.646424; 69.250; 251.379; -1.560; -13.037; 4.655706; 81.668162; 69.250
20200707_090649_894_0211.jpg; 81.665534; 4.635427; 69.928; 242.725; -0.844; -5.518; 4.644752; 81.667327; 69.928
20200707_090653_894_0212.jpg; 81.664531; 4.624526; 72.629; 238.519; 1.291; -6.433; 4.633894; 81.666333; 72.629
20200707_090657_894_0213.jpg; 81.663399; 4.613985; 79.747; 234.578; 1.722; -1.516; 4.623397; 81.665210; 79.747
20200707_090701_894_0214.jpg; 81.662190; 4.603739; 84.494; 230.695; 0.834; -6.910; 4.613194; 81.664010; 84.494
20200707_090705_894_0215.jpg; 81.660846; 4.594014; 87.087; 223.603; 1.684; -11.103; 4.603513; 81.662674; 87.087
